Method 1,Method 2,Method 3,Method 4,Method 5,Method 6
0.00012493133544921875,0.0002923011779785156,0.0006709098815917969,0.0005559921264648438,0.0006039142608642578,0.0005049705505371094
0.0001239776611328125,0.0002911090850830078,0.0006608963012695312,0.0005598068237304688,0.0005991458892822266,0.0005009174346923828
0.00012493133544921875,0.00029277801513671875,0.0006711483001708984,0.0005578994750976562,0.0006000995635986328,0.0005021095275878906
0.00012803077697753906,0.0002899169921875,0.0006699562072753906,0.0005550384521484375,0.0005991458892822266,0.0005018711090087891
0.00012612342834472656,0.0002906322479248047,0.0006701946258544922,0.0005578994750976562,0.0005991458892822266,0.0005028247833251953
0.00012373924255371094,0.0002918243408203125,0.0006771087646484375,0.0005571842193603516,0.0006008148193359375,0.0005049705505371094
0.00012493133544921875,0.00029206275939941406,0.0006768703460693359,0.0005581378936767578,0.0006017684936523438,0.0005061626434326172
0.0001239776611328125,0.0002918243408203125,0.0006728172302246094,0.000576019287109375,0.0006031990051269531,0.0005059242248535156
0.00012373924255371094,0.0002951622009277344,0.0006690025329589844,0.0005559921264648438,0.0006020069122314453,0.0005040168762207031
0.0001239776611328125,0.0002932548522949219,0.0006787776947021484,0.0005550384521484375,0.0006067752838134766,0.0005030632019042969
0.0001239776611328125,0.0002930164337158203,0.0006699562072753906,0.0005519390106201172,0.0005991458892822266,0.0005061626434326172
0.0001239776611328125,0.0002930164337158203,0.0006718635559082031,0.0005581378936767578,0.0006017684936523438,0.0005092620849609375
0.00012421607971191406,0.000293731689453125,0.0006711483001708984,0.0005559921264648438,0.0005998611450195312,0.0005049705505371094
0.00012493133544921875,0.00029206275939941406,0.0006799697875976562,0.0005578994750976562,0.0006010532379150391,0.0005042552947998047
0.0001251697540283203,0.0002970695495605469,0.0006718635559082031,0.0005562305450439453,0.00060272216796875,0.0005171298980712891
0.00012493133544921875,0.00029206275939941406,0.0006511211395263672,0.00055694580078125,0.0006029605865478516,0.0005018711090087891
0.00012373924255371094,0.00029206275939941406,0.0006580352783203125,0.00055694580078125,0.0006020069122314453,0.0005030632019042969
0.0001227855682373047,0.0002951622009277344,0.0006558895111083984,0.0005559921264648438,0.0006079673767089844,0.0005030632019042969
0.0001232624053955078,0.00029277801513671875,0.0006539821624755859,0.0005600452423095703,0.0006051063537597656,0.0005047321319580078
0.0001239776611328125,0.0002942085266113281,0.0006537437438964844,0.0005571842193603516,0.0006089210510253906,0.0005061626434326172
0.000125885009765625,0.0002930164337158203,0.0006539821624755859,0.0005578994750976562,0.0006022453308105469,0.0005087852478027344
0.00012493133544921875,0.00029277801513671875,0.0006532669067382812,0.0005578994750976562,0.0006020069122314453,0.0005090236663818359
0.00012421607971191406,0.00029397010803222656,0.0006549358367919922,0.0005519390106201172,0.0006039142608642578,0.0005071163177490234
0.00012493133544921875,0.0003077983856201172,0.0006673336029052734,0.0005669593811035156,0.0006117820739746094,0.0005030632019042969
0.00012803077697753906,0.00029277801513671875,0.0006551742553710938,0.0005581378936767578,0.0006058216094970703,0.0005140304565429688
0.0001239776611328125,0.00029206275939941406,0.0006620883941650391,0.0005619525909423828,0.0006022453308105469,0.0005037784576416016
0.00012373924255371094,0.0002932548522949219,0.0006530284881591797,0.0005578994750976562,0.0006031990051269531,0.0005030632019042969
0.0001227855682373047,0.0002951622009277344,0.0006549358367919922,0.0005819797515869141,0.0006170272827148438,0.0005130767822265625
0.00012803077697753906,0.0002961158752441406,0.0006778240203857422,0.0005640983581542969,0.0006089210510253906,0.0005087852478027344
0.00012612342834472656,0.00029587745666503906,0.0006818771362304688,0.0005619525909423828,0.0006132125854492188,0.0005118846893310547
0.00012421607971191406,0.0002989768981933594,0.0006778240203857422,0.0005621910095214844,0.0006029605865478516,0.0005049705505371094
0.00012493133544921875,0.0002961158752441406,0.0006680488586425781,0.0005648136138916016,0.0006060600280761719,0.0005130767822265625
0.0001239776611328125,0.0002968311309814453,0.0006761550903320312,0.0005619525909423828,0.0006079673767089844,0.0005068778991699219
0.00012493133544921875,0.0002980232238769531,0.0006761550903320312,0.0005619525909423828,0.0006029605865478516,0.0005159378051757812
0.0001289844512939453,0.0003120899200439453,0.0006849765777587891,0.0005629062652587891,0.0006060600280761719,0.0005087852478027344
0.000125885009765625,0.0002961158752441406,0.0006761550903320312,0.0005638599395751953,0.0006060600280761719,0.0005068778991699219
0.00012612342834472656,0.0002968311309814453,0.0006861686706542969,0.000560760498046875,0.0006053447723388672,0.0005078315734863281
0.00012612342834472656,0.0002949237823486328,0.0006759166717529297,0.0005619525909423828,0.0006070137023925781,0.0005071163177490234
0.000125885009765625,0.0002961158752441406,0.0006780624389648438,0.0005707740783691406,0.0006070137023925781,0.0005071163177490234
0.0001251697540283203,0.0002970695495605469,0.0006768703460693359,0.0005638599395751953,0.0006210803985595703,0.0005061626434326172
0.00012421607971191406,0.0002970695495605469,0.0006568431854248047,0.0005729198455810547,0.0006339550018310547,0.0005121231079101562
0.00012421607971191406,0.00029587745666503906,0.0006568431854248047,0.0005600452423095703,0.0006060600280761719,0.0005059242248535156
0.00012373924255371094,0.0002951622009277344,0.0006778240203857422,0.0005791187286376953,0.0006048679351806641,0.0005118846893310547
0.00012421607971191406,0.0002980232238769531,0.0006608963012695312,0.0005562305450439453,0.0006067752838134766,0.0005059242248535156
0.00012302398681640625,0.0002970695495605469,0.0006580352783203125,0.000560760498046875,0.0006060600280761719,0.0005061626434326172
0.0001227855682373047,0.00030112266540527344,0.0006577968597412109,0.0005590915679931641,0.0006070137023925781,0.0005078315734863281
0.0001227855682373047,0.00030112266540527344,0.0006756782531738281,0.0005791187286376953,0.0006079673767089844,0.0005071163177490234
0.00012493133544921875,0.00029397010803222656,0.0006639957427978516,0.0005640983581542969,0.0006060600280761719,0.0005068778991699219
0.000125885009765625,0.0002968311309814453,0.0006580352783203125,0.0005590915679931641,0.0006079673767089844,0.0005061626434326172
0.0001270771026611328,0.0002989768981933594,0.0006587505340576172,0.0005712509155273438,0.0006070137023925781,0.0005090236663818359
0.00012493133544921875,0.0002949237823486328,0.0006577968597412109,0.0005631446838378906,0.0006101131439208984,0.0005121231079101562
0.000125885009765625,0.0002942085266113281,0.0006587505340576172,0.0005619525909423828,0.0006299018859863281,0.0005850791931152344
0.00013208389282226562,0.0002989768981933594,0.0006840229034423828,0.0005650520324707031,0.0006067752838134766,0.0005099773406982422
0.00012612342834472656,0.0002963542938232422,0.0006787776947021484,0.0005640983581542969,0.0006110668182373047,0.000514984130859375
0.000125885009765625,0.00030994415283203125,0.0007090568542480469,0.0005640983581542969,0.0006091594696044922,0.0005097389221191406
0.00012493133544921875,0.0002951622009277344,0.0006799697875976562,0.0005629062652587891,0.0006070137023925781,0.0005080699920654297
0.000125885009765625,0.0003020763397216797,0.0006778240203857422,0.0005612373352050781,0.0006060600280761719,0.0005078315734863281
0.00012493133544921875,0.0002949237823486328,0.0006783008575439453,0.0005638599395751953,0.0006079673767089844,0.0005152225494384766
0.00012612342834472656,0.0003139972686767578,0.0007381439208984375,0.0005898475646972656,0.0006363391876220703,0.0005397796630859375
0.00015497207641601562,0.0003261566162109375,0.000705718994140625,0.0005640983581542969,0.0006101131439208984,0.0005218982696533203
0.0001270771026611328,0.0002949237823486328,0.0006787776947021484,0.0005681514739990234,0.0006089210510253906,0.0005171298980712891
0.00012493133544921875,0.00029921531677246094,0.0006589889526367188,0.0005650520324707031,0.0006098747253417969,0.0005102157592773438
0.0001239776611328125,0.0002961158752441406,0.0007507801055908203,0.0006611347198486328,0.0006380081176757812,0.0005192756652832031
0.00012922286987304688,0.0002989768981933594,0.0006639957427978516,0.0005829334259033203,0.0006189346313476562,0.0005319118499755859
0.0001289844512939453,0.0003039836883544922,0.0006830692291259766,0.0005660057067871094,0.0006139278411865234,0.0005109310150146484
0.0001270771026611328,0.0002980232238769531,0.0006818771362304688,0.0005671977996826172,0.00061798095703125,0.0005350112915039062
0.00013589859008789062,0.0003001689910888672,0.0006840229034423828,0.0005688667297363281,0.0006089210510253906,0.0005180835723876953
0.0001277923583984375,0.0002980232238769531,0.0006699562072753906,0.0005669593811035156,0.0006139278411865234,0.0005109310150146484
0.00012803077697753906,0.0003027915954589844,0.0006823539733886719,0.0005657672882080078,0.0006120204925537109,0.0005109310150146484
0.0001270771026611328,0.00030493736267089844,0.0006840229034423828,0.0005910396575927734,0.0006489753723144531,0.0005230903625488281
0.00012731552124023438,0.0002949237823486328,0.0006618499755859375,0.0005619525909423828,0.0006101131439208984,0.0005078315734863281
0.00012612342834472656,0.0002968311309814453,0.0006668567657470703,0.0005612373352050781,0.0006091594696044922,0.0005068778991699219
0.00012493133544921875,0.0002968311309814453,0.0006651878356933594,0.0005619525909423828,0.0006101131439208984,0.0005087852478027344
0.000125885009765625,0.00029921531677246094,0.0006639957427978516,0.0005676746368408203,0.0006091594696044922,0.0005080699920654297
0.000125885009765625,0.0002951622009277344,0.0006659030914306641,0.0005939006805419922,0.00063323974609375,0.0005779266357421875
0.00013327598571777344,0.00029778480529785156,0.0006830692291259766,0.000598907470703125,0.00061798095703125,0.000514984130859375
0.00012803077697753906,0.0002989768981933594,0.0006871223449707031,0.0005700588226318359,0.0006139278411865234,0.0005159378051757812
0.0001270771026611328,0.00029587745666503906,0.0006842613220214844,0.0005757808685302734,0.0006110668182373047,0.000518798828125
0.00013518333435058594,0.0002987384796142578,0.0006830692291259766,0.0005660057067871094,0.0006098747253417969,0.0005121231079101562
0.00012803077697753906,0.0002970695495605469,0.0006840229034423828,0.0005660057067871094,0.0006206035614013672,0.0005090236663818359
0.000125885009765625,0.0002980232238769531,0.0006859302520751953,0.0005660057067871094,0.0006110668182373047,0.0005137920379638672
0.00012803077697753906,0.0002980232238769531,0.0006999969482421875,0.0005800724029541016,0.0006139278411865234,0.0005280971527099609
0.00012803077697753906,0.0002980232238769531,0.0006680488586425781,0.000576019287109375,0.0006139278411865234,0.0005171298980712891
0.00012803077697753906,0.0002970695495605469,0.0006840229034423828,0.0005648136138916016,0.0006110668182373047,0.0005168914794921875
0.0001270771026611328,0.00030493736267089844,0.0006818771362304688,0.0005679130554199219,0.0006101131439208984,0.0005099773406982422
0.00012683868408203125,0.0002963542938232422,0.000682830810546875,0.0005660057067871094,0.0006139278411865234,0.0005087852478027344
0.000125885009765625,0.0002999305725097656,0.0007021427154541016,0.0005738735198974609,0.0006232261657714844,0.0005257129669189453
0.00013375282287597656,0.0003001689910888672,0.0006771087646484375,0.0005698204040527344,0.0006120204925537109,0.00051116943359375
0.000125885009765625,0.0002982616424560547,0.0006659030914306641,0.0005710124969482422,0.0006229877471923828,0.0005118846893310547
0.00012493133544921875,0.0002970695495605469,0.0006661415100097656,0.0005629062652587891,0.0006289482116699219,0.0005121231079101562
0.00012540817260742188,0.00029587745666503906,0.0006639957427978516,0.0005698204040527344,0.0006170272827148438,0.0005118846893310547
0.00012493133544921875,0.0002970695495605469,0.0006692409515380859,0.0005676746368408203,0.0006122589111328125,0.0005128383636474609
0.0001251697540283203,0.0002999305725097656,0.0006670951843261719,0.0005681514739990234,0.0006139278411865234,0.0005171298980712891
0.00012683868408203125,0.0002989768981933594,0.0006651878356933594,0.0005669593811035156,0.0006160736083984375,0.000514984130859375
0.0001289844512939453,0.0002980232238769531,0.0006680488586425781,0.0005698204040527344,0.0006151199340820312,0.0005121231079101562
0.00012993812561035156,0.0003020763397216797,0.0006639957427978516,0.0005841255187988281,0.0006158351898193359,0.0005099773406982422
0.000125885009765625,0.0002968311309814453,0.0006651878356933594,0.0005667209625244141,0.0006163120269775391,0.0005109310150146484
0.000125885009765625,0.0003001689910888672,0.0006718635559082031,0.0005702972412109375,0.0006136894226074219,0.0005142688751220703
0.00012612342834472656,0.0002989768981933594,0.0006678104400634766,0.0005829334259033203,0.0006151199340820312,0.0005109310150146484
0.00012612342834472656,0.0002980232238769531,0.0006687641143798828,0.0005772113800048828,0.0006151199340820312,0.0005137920379638672
0.00012683868408203125,0.0002970695495605469,0.0006651878356933594,0.0005707740783691406,0.0006160736083984375,0.00051116943359375
0.000125885009765625,0.0002970695495605469,0.0006649494171142578,0.0005700588226318359,0.0006239414215087891,0.00051116943359375
0.000125885009765625,0.0002982616424560547,0.0006647109985351562,0.0005671977996826172,0.0006110668182373047,0.0005118846893310547
0.00012612342834472656,0.00029778480529785156,0.0006651878356933594,0.0005691051483154297,0.0006148815155029297,0.000518798828125
0.000125885009765625,0.0003001689910888672,0.0006668567657470703,0.0005691051483154297,0.00061798095703125,0.0005109310150146484
0.0001251697540283203,0.0002968311309814453,0.0006649494171142578,0.0005691051483154297,0.0006148815155029297,0.0005130767822265625
0.00012874603271484375,0.00029778480529785156,0.0006682872772216797,0.0005698204040527344,0.0006163120269775391,0.0005147457122802734
0.00012493133544921875,0.0003001689910888672,0.0006649494171142578,0.0005698204040527344,0.0006148815155029297,0.0005121231079101562
0.00013113021850585938,0.0002968311309814453,0.0006721019744873047,0.0005688667297363281,0.0006172657012939453,0.0005118846893310547
0.00012612342834472656,0.00029778480529785156,0.0006661415100097656,0.0005698204040527344,0.0006163120269775391,0.0005118846893310547
0.00012993812561035156,0.0002970695495605469,0.0006668567657470703,0.0005750656127929688,0.0006170272827148438,0.0005147457122802734
0.000125885009765625,0.0002980232238769531,0.0006661415100097656,0.0005729198455810547,0.0006189346313476562,0.0005140304565429688
0.0001270771026611328,0.0002980232238769531,0.0006749629974365234,0.000576019287109375,0.0006437301635742188,0.0005459785461425781
0.00012683868408203125,0.0002989768981933594,0.0007181167602539062,0.0005700588226318359,0.0006160736083984375,0.0005130767822265625
0.000125885009765625,0.0002989768981933594,0.0006701946258544922,0.0005710124969482422,0.0006346702575683594,0.0005214214324951172
0.00012922286987304688,0.0003046989440917969,0.0006952285766601562,0.0005848407745361328,0.0006210803985595703,0.0005271434783935547
0.00012803077697753906,0.0003159046173095703,0.0006730556488037109,0.0005900859832763672,0.0006189346313476562,0.0005400180816650391
0.00013518333435058594,0.00031685829162597656,0.0006699562072753906,0.0005729198455810547,0.0006222724914550781,0.0005159378051757812
0.00012803077697753906,0.0003001689910888672,0.0006756782531738281,0.0005691051483154297,0.0006170272827148438,0.0005209445953369141
0.00013017654418945312,0.00030994415283203125,0.0006680488586425781,0.0005700588226318359,0.0006189346313476562,0.0005221366882324219
0.00012803077697753906,0.00030112266540527344,0.0006709098815917969,0.0005707740783691406,0.0006201267242431641,0.0005161762237548828
0.00012803077697753906,0.0003008842468261719,0.0007219314575195312,0.0005970001220703125,0.0006232261657714844,0.0005300045013427734
0.0001289844512939453,0.0003190040588378906,0.0006949901580810547,0.00057220458984375,0.0006170272827148438,0.0005147457122802734
0.0001289844512939453,0.0002989768981933594,0.0006990432739257812,0.0005738735198974609,0.0006170272827148438,0.0005180835723876953
0.00013017654418945312,0.0003027915954589844,0.0006892681121826172,0.0005829334259033203,0.0006167888641357422,0.0005152225494384766
0.00012969970703125,0.00030422210693359375,0.0006899833679199219,0.0005779266357421875,0.0006160736083984375,0.0005178451538085938
0.0001289844512939453,0.0002999305725097656,0.0006897449493408203,0.0005729198455810547,0.0006201267242431641,0.0005249977111816406
0.00013113021850585938,0.00031280517578125,0.000701904296875,0.0005881786346435547,0.0006351470947265625,0.0005366802215576172
0.00012803077697753906,0.0002999305725097656,0.0006799697875976562,0.0006110668182373047,0.0006327629089355469,0.0005142688751220703
0.00012803077697753906,0.0002989768981933594,0.0006918907165527344,0.0005743503570556641,0.0006170272827148438,0.0005166530609130859
0.00012683868408203125,0.0003018379211425781,0.0006802082061767578,0.0005741119384765625,0.0006189346313476562,0.0005140304565429688
0.00012803077697753906,0.0002999305725097656,0.0006830692291259766,0.0006101131439208984,0.0006577968597412109,0.0005421638488769531
0.00013303756713867188,0.0002999305725097656,0.0006792545318603516,0.0005996227264404297,0.0006291866302490234,0.0005171298980712891
0.0001289844512939453,0.0003001689910888672,0.0006949901580810547,0.0005779266357421875,0.0006239414215087891,0.0005180835723876953
0.00012969970703125,0.00030112266540527344,0.0006699562072753906,0.000576019287109375,0.0006229877471923828,0.000514984130859375
0.000125885009765625,0.0002999305725097656,0.0006730556488037109,0.0005750656127929688,0.0006189346313476562,0.0005497932434082031
0.00013518333435058594,0.00030112266540527344,0.0006918907165527344,0.0005841255187988281,0.0006208419799804688,0.0005190372467041016
0.00012803077697753906,0.00030112266540527344,0.0006909370422363281,0.0005860328674316406,0.0006198883056640625,0.0005171298980712891
0.0001289844512939453,0.00031304359436035156,0.0006930828094482422,0.000579833984375,0.0006210803985595703,0.0005199909210205078
0.00015997886657714844,0.00031280517578125,0.0006930828094482422,0.0005738735198974609,0.0006263256072998047,0.0005288124084472656
0.00012993812561035156,0.0003020763397216797,0.0006899833679199219,0.000576019287109375,0.0006270408630371094,0.0005259513854980469
0.00013017654418945312,0.0003039836883544922,0.0006949901580810547,0.0005831718444824219,0.0006268024444580078,0.0005190372467041016
0.0001308917999267578,0.00030422210693359375,0.0006778240203857422,0.0005748271942138672,0.0006232261657714844,0.0005178451538085938
0.00012803077697753906,0.0003037452697753906,0.0006740093231201172,0.0005781650543212891,0.0006239414215087891,0.0005209445953369141
0.0001289844512939453,0.0003018379211425781,0.0006792545318603516,0.000579833984375,0.0006241798400878906,0.0005209445953369141
0.00013208389282226562,0.0003018379211425781,0.000675201416015625,0.0005791187286376953,0.0006227493286132812,0.0005221366882324219
0.0001289844512939453,0.00030493736267089844,0.0006780624389648438,0.0005829334259033203,0.0006229877471923828,0.0005180835723876953
0.00013017654418945312,0.0003020763397216797,0.0006787776947021484,0.0005788803100585938,0.0006210803985595703,0.0005190372467041016
0.0001289844512939453,0.00030422210693359375,0.0006730556488037109,0.0005717277526855469,0.0006320476531982422,0.0005209445953369141
0.0001308917999267578,0.0003032684326171875,0.0006918907165527344,0.000576019287109375,0.0006201267242431641,0.0005178451538085938
0.00013184547424316406,0.00030517578125,0.0006940364837646484,0.0005741119384765625,0.0006237030029296875,0.0005311965942382812
0.00012803077697753906,0.0003027915954589844,0.0006921291351318359,0.0005788803100585938,0.0006241798400878906,0.0005209445953369141
0.0001289844512939453,0.0003032684326171875,0.0006997585296630859,0.0005769729614257812,0.0006210803985595703,0.0005168914794921875
0.00013375282287597656,0.00030517578125,0.0006990432739257812,0.0005748271942138672,0.0006210803985595703,0.0005178451538085938
0.0001289844512939453,0.00030303001403808594,0.000675201416015625,0.0005738735198974609,0.0006201267242431641,0.0005168914794921875
0.0001289844512939453,0.00030303001403808594,0.0006849765777587891,0.0005750656127929688,0.0006220340728759766,0.0005199909210205078
0.0001289844512939453,0.0003020763397216797,0.0006768703460693359,0.0005753040313720703,0.0006196498870849609,0.0005223751068115234
0.00013113021850585938,0.00030493736267089844,0.000682830810546875,0.0005750656127929688,0.0006229877471923828,0.0005190372467041016
0.00012922286987304688,0.00030684471130371094,0.0006740093231201172,0.000576019287109375,0.0006220340728759766,0.0005168914794921875
0.0001289844512939453,0.00030803680419921875,0.0006728172302246094,0.0005819797515869141,0.0006210803985595703,0.0005230903625488281
0.0001277923583984375,0.0003032684326171875,0.0006730556488037109,0.0005748271942138672,0.0006198883056640625,0.0005211830139160156
0.00012993812561035156,0.0003108978271484375,0.0006740093231201172,0.0005772113800048828,0.0006289482116699219,0.000518798828125
0.0001289844512939453,0.00030493736267089844,0.0006780624389648438,0.000579833984375,0.0006210803985595703,0.0005271434783935547
0.0001270771026611328,0.00030493736267089844,0.0006809234619140625,0.0005781650543212891,0.0006241798400878906,0.0005328655242919922
0.00012803077697753906,0.0003027915954589844,0.0006780624389648438,0.0005800724029541016,0.0006260871887207031,0.000518798828125
0.00012683868408203125,0.0003039836883544922,0.0006809234619140625,0.0005769729614257812,0.0006220340728759766,0.0005178451538085938
0.00013208389282226562,0.00030422210693359375,0.0006759166717529297,0.0005819797515869141,0.0006248950958251953,0.0005199909210205078
0.0001270771026611328,0.00030422210693359375,0.0006797313690185547,0.0005872249603271484,0.0006239414215087891,0.0005209445953369141
0.0001277923583984375,0.00030517578125,0.0006830692291259766,0.0005807876586914062,0.0006222724914550781,0.0005197525024414062
0.0001289844512939453,0.0003039836883544922,0.0006759166717529297,0.0005791187286376953,0.0006299018859863281,0.0005199909210205078
0.00012683868408203125,0.0003039836883544922,0.0006802082061767578,0.0005776882171630859,0.0006251335144042969,0.0005199909210205078
0.00012803077697753906,0.0003020763397216797,0.000675201416015625,0.0005748271942138672,0.0006270408630371094,0.0005240440368652344
0.00012803077697753906,0.00030994415283203125,0.0006761550903320312,0.0005829334259033203,0.0006270408630371094,0.0005211830139160156
0.00012803077697753906,0.00030994415283203125,0.0006768703460693359,0.00057220458984375,0.0006270408630371094,0.0005199909210205078
0.0001308917999267578,0.00030303001403808594,0.0006787776947021484,0.00057220458984375,0.000637054443359375,0.0005209445953369141
0.0001289844512939453,0.0003020763397216797,0.0006840229034423828,0.0005800724029541016,0.0006239414215087891,0.0005309581756591797
0.00012803077697753906,0.0003058910369873047,0.0006761550903320312,0.000576019287109375,0.0006208419799804688,0.0005230903625488281
0.00012731552124023438,0.0003018379211425781,0.0006761550903320312,0.0005748271942138672,0.0006268024444580078,0.0005209445953369141
0.0001277923583984375,0.00030303001403808594,0.0006771087646484375,0.0005791187286376953,0.0006248950958251953,0.0005249977111816406
0.00013327598571777344,0.0003058910369873047,0.0006787776947021484,0.0005822181701660156,0.0006458759307861328,0.0005230903625488281
0.0001270771026611328,0.00030517578125,0.0006787776947021484,0.0005772113800048828,0.0006248950958251953,0.0005228519439697266
0.0001277923583984375,0.0003139972686767578,0.0006780624389648438,0.0005810260772705078,0.0006251335144042969,0.0005197525024414062
0.00012803077697753906,0.00030517578125,0.00067901611328125,0.0005729198455810547,0.0006241798400878906,0.0005197525024414062
0.0001270771026611328,0.00030303001403808594,0.0006899833679199219,0.0005810260772705078,0.0006279945373535156,0.0005218982696533203
0.00012803077697753906,0.00030303001403808594,0.0006809234619140625,0.0005838871002197266,0.0006260871887207031,0.0005269050598144531
0.0001289844512939453,0.00030612945556640625,0.0006759166717529297,0.0005819797515869141,0.0006299018859863281,0.0005209445953369141
0.00012803077697753906,0.00030303001403808594,0.0006799697875976562,0.000579833984375,0.0006272792816162109,0.0005288124084472656
0.00012803077697753906,0.0003063678741455078,0.0006778240203857422,0.0005829334259033203,0.0006260871887207031,0.0005221366882324219
0.0001289844512939453,0.0003070831298828125,0.0006771087646484375,0.0005779266357421875,0.0006248950958251953,0.0005209445953369141
0.00012874603271484375,0.0003039836883544922,0.00067901611328125,0.0005791187286376953,0.0006330013275146484,0.0005218982696533203
0.00012993812561035156,0.000308990478515625,0.0006830692291259766,0.0005810260772705078,0.0006320476531982422,0.0005199909210205078
0.00012803077697753906,0.00030517578125,0.0006778240203857422,0.0005812644958496094,0.0006310939788818359,0.0005266666412353516
0.00012874603271484375,0.00030612945556640625,0.0006818771362304688,0.0005819797515869141,0.0006551742553710938,0.0005209445953369141
0.0001308917999267578,0.0003039836883544922,0.0006792545318603516,0.000579833984375,0.0006251335144042969,0.0005209445953369141
0.0001342296600341797,0.00030493736267089844,0.0006809234619140625,0.0005791187286376953,0.0006330013275146484,0.0005509853363037109
0.00013327598571777344,0.0003178119659423828,0.000720977783203125,0.0006289482116699219,0.0006761550903320312,0.0005288124084472656
0.00013399124145507812,0.00030994415283203125,0.0006799697875976562,0.0005841255187988281,0.0006289482116699219,0.0005221366882324219
0.00012993812561035156,0.0003070831298828125,0.00067901611328125,0.0005788803100585938,0.0006289482116699219,0.0005297660827636719
0.0001270771026611328,0.000308990478515625,0.0007066726684570312,0.0006210803985595703,0.0006799697875976562,0.0005292892456054688
0.00013303756713867188,0.0003063678741455078,0.0006818771362304688,0.0005838871002197266,0.0006310939788818359,0.0005309581756591797
0.00013208389282226562,0.0003070831298828125,0.0007069110870361328,0.0005829334259033203,0.0006301403045654297,0.0005309581756591797
0.0001308917999267578,0.00030684471130371094,0.0007302761077880859,0.0006139278411865234,0.000682830810546875,0.0005860328674316406
0.000141143798828125,0.0003228187561035156,0.0007081031799316406,0.0005910396575927734,0.0006308555603027344,0.0005280971527099609
0.00013017654418945312,0.00030684471130371094,0.000701904296875,0.0005822181701660156,0.0006301403045654297,0.0005247592926025391
0.0001308917999267578,0.00031113624572753906,0.0007028579711914062,0.0005900859832763672,0.0006279945373535156,0.0005240440368652344
0.00013113021850585938,0.00030803680419921875,0.0007028579711914062,0.0005822181701660156,0.0006301403045654297,0.0005257129669189453
0.00013065338134765625,0.0003142356872558594,0.0006809234619140625,0.0005869865417480469,0.0006871223449707031,0.0005578994750976562
0.00013899803161621094,0.000331878662109375,0.0007419586181640625,0.00061798095703125,0.0006480216979980469,0.0005350112915039062
0.00013184547424316406,0.0003108978271484375,0.0007040500640869141,0.0005838871002197266,0.0006380081176757812,0.0005290508270263672
0.00012993812561035156,0.0003070831298828125,0.0006949901580810547,0.0005900859832763672,0.0006310939788818359,0.0005309581756591797
0.0001308917999267578,0.0003139972686767578,0.0006902217864990234,0.0005838871002197266,0.0006279945373535156,0.0005319118499755859
0.00012922286987304688,0.00030803680419921875,0.0006840229034423828,0.0005810260772705078,0.0006291866302490234,0.0005328655242919922
0.00013113021850585938,0.0003077983856201172,0.0006840229034423828,0.0005860328674316406,0.0006291866302490234,0.0005488395690917969
0.00013399124145507812,0.0003077983856201172,0.0006871223449707031,0.0005879402160644531,0.0006427764892578125,0.0005669593811035156
0.0001418590545654297,0.00032901763916015625,0.0007472038269042969,0.0006136894226074219,0.0006530284881591797,0.000537872314453125
0.00013399124145507812,0.00030803680419921875,0.0007011890411376953,0.0005848407745361328,0.000637054443359375,0.0005249977111816406
0.00012993812561035156,0.0003070831298828125,0.0007038116455078125,0.0005841255187988281,0.0006351470947265625,0.0005269050598144531
0.00013184547424316406,0.0003161430358886719,0.0007109642028808594,0.0006201267242431641,0.0006608963012695312,0.0005571842193603516
0.0001437664031982422,0.0003070831298828125,0.0007159709930419922,0.0005931854248046875,0.0006499290466308594,0.000537872314453125
0.00013208389282226562,0.0003058910369873047,0.0006911754608154297,0.0005860328674316406,0.0006339550018310547,0.0005280971527099609
0.00013017654418945312,0.00030994415283203125,0.0007071495056152344,0.0005917549133300781,0.0006320476531982422,0.0005340576171875
0.00013208389282226562,0.00030994415283203125,0.0007047653198242188,0.0005853176116943359,0.0006306171417236328,0.0005261898040771484
0.00013303756713867188,0.0003058910369873047,0.0006818771362304688,0.0005843639373779297,0.0006306171417236328,0.0005252361297607422
0.00012993812561035156,0.000308990478515625,0.0006852149963378906,0.00061798095703125,0.0006749629974365234,0.0005819797515869141
0.0001380443572998047,0.00032401084899902344,0.0007970333099365234,0.0006530284881591797,0.0006537437438964844,0.0005311965942382812
0.0001289844512939453,0.0003120899200439453,0.0006830692291259766,0.0005939006805419922,0.0006310939788818359,0.0005259513854980469
0.00012993812561035156,0.00031113624572753906,0.0006849765777587891,0.0005841255187988281,0.0006351470947265625,0.0005359649658203125
0.0001289844512939453,0.00030684471130371094,0.0006840229034423828,0.0005900859832763672,0.0006339550018310547,0.0005280971527099609
0.00012803077697753906,0.0003311634063720703,0.0007457733154296875,0.0006113052368164062,0.0006809234619140625,0.00055694580078125
0.00013518333435058594,0.00031185150146484375,0.0007143020629882812,0.0006086826324462891,0.00067138671875,0.0005366802215576172
0.00013375282287597656,0.00032806396484375,0.0007431507110595703,0.0006139278411865234,0.0006630420684814453,0.0005559921264648438
0.0001418590545654297,0.00033402442932128906,0.0007650852203369141,0.0006470680236816406,0.0006811618804931641,0.0005338191986083984
0.00013589859008789062,0.0003190040588378906,0.0007121562957763672,0.0005879402160644531,0.0006339550018310547,0.0005290508270263672
0.0001327991485595703,0.0003120899200439453,0.0007069110870361328,0.0005841255187988281,0.0006430149078369141,0.0005347728729248047
